9.4715	-6.47223	59.1242
9.4715	-6.47223	68.1242
9.4715	6.52777	68.1242



9.4715	-6.47223	68.1242
0.471503	-6.47223	68.1242
0.471503	6.52777	68.1242



9.4715	-6.47223	68.1242
9.4715	-6.47223	59.1242
0.471503	-6.47223	59.1242



0.471503	6.52777	68.1242
0.471503	6.52777	59.1242
9.4715	6.52777	59.1242



-17.5285	-6.47223	68.1242
-17.5285	-6.47223	59.1242
-17.5285	6.52777	59.1242



-17.5285	-6.47223	59.1242
-8.5285	-6.47223	59.1242
-8.5285	6.52777	59.1242



-71.5285	6.52777	32.1242
-71.5285	6.52777	14.1243
-71.5285	-6.47223	14.1243



-8.5285	-6.47223	68.1242
-17.5285	-6.47223	68.1242
-17.5285	6.52777	68.1242



-8.5285	-6.47223	68.1242
-8.5285	-6.47223	59.1242
-17.5285	-6.47223	59.1242



-17.5285	6.52777	68.1242
-17.5285	6.52777	59.1242
-8.5285	6.52777	59.1242



0.471503	6.52777	41.1242
-17.5285	6.52777	41.1242
-17.5285	-6.47223	41.1242



-17.5285	6.52777	32.1242
-17.5285	-6.47223	32.1242
-17.5285	-6.47223	41.1242



9.4715	6.52777	23.1242
9.4715	-6.47223	23.1242
27.4715	6.52777	23.1242



-35.5285	-6.47223	23.1242
-35.5285	6.52777	23.1242
-44.5285	6.52777	23.1242



-58.0285	6.52777	-12.8758
-58.0285	6.52777	-30.8758
-13.0285	6.52777	-30.8758



-13.0285	-6.47223	-75.8758
-13.0285	-6.47223	-39.8757
-13.0285	6.52777	-39.8757



-58.0285	6.52777	-39.8757
-58.0285	6.52777	-75.8758
-13.0285	6.52777	-75.8758



-53.5285	-6.47223	-129.876
-53.5285	-6.47223	-138.876
-53.5285	6.52777	-138.876



-44.5285	-6.47223	23.1242
-44.5285	-6.47223	14.1242
-53.5285	-6.47223	14.1242



-13.0285	6.52777	-75.8758
-26.5285	6.52777	-75.8758
-26.5285	-6.47223	-75.8758



-13.0285	-6.47223	-39.8757
-13.0285	-6.47223	-75.8758
-58.0285	-6.47223	-75.8758



-13.0285	-6.47223	-30.8758
-13.0285	-6.47223	-12.8758
-13.0285	6.52777	-12.8758



-44.5285	-6.47223	14.1242
-44.5285	-6.47223	23.1242
-44.5285	6.52777	23.1242



-53.5285	-6.47223	23.1242
-53.5285	-6.47223	14.1242
-53.5285	6.52777	14.1242



-58.0285	-6.47223	-12.8758
-58.0285	-6.47223	-30.8758
-58.0285	6.52777	-30.8758



-13.0285	6.52777	-30.8758
-26.5285	6.52777	-30.8758
-26.5285	-6.47223	-30.8758



-53.5285	6.52777	23.1242
-53.5285	6.52777	14.1242
-44.5285	6.52777	14.1242



-35.5285	-6.47223	23.1242
-35.5285	-6.47223	50.1242
-35.5285	6.52777	50.1242



-44.5285	-6.47223	50.1242
-44.5285	6.52777	50.1242
-35.5285	6.52777	50.1242



-35.5285	-6.47223	50.1242
-35.5285	-6.47223	23.1242
-62.5285	-6.47223	23.1242



-62.5285	6.52777	50.1242
-62.5285	6.52777	23.1242
-35.5285	6.52777	23.1242



-53.5285	6.52777	23.1242
-62.5285	6.52777	23.1242
-62.5285	-6.47223	23.1242



-62.5285	-6.47223	41.1242
-62.5285	6.52777	41.1242
-62.5285	6.52777	50.1242



-71.5285	-6.47223	32.1242
-62.5285	-6.47223	32.1242
-62.5285	6.52777	32.1242



-62.5285	6.52777	23.1242
-62.5285	6.52777	32.1242
-62.5285	-6.47223	32.1242



-62.5285	-6.47223	41.1242
-71.5285	-6.47223	41.1242
-71.5285	6.52777	41.1242



-62.5285	-6.47223	41.1242
-62.5285	-6.47223	32.1242
-71.5285	-6.47223	32.1242



-71.5285	6.52777	41.1242
-71.5285	6.52777	32.1242
-62.5285	6.52777	32.1242



-80.5285	6.52777	86.1242
-80.5285	6.52777	14.1243
-71.5285	6.52777	14.1243



-71.5285	-6.47223	86.1242
-71.5285	-6.47223	14.1243
-80.5285	-6.47223	14.1243



-71.5285	-6.47223	86.1242
-80.5285	-6.47223	86.1242
-80.5285	6.52777	86.1242



-71.5285	-6.47223	68.1242
-71.5285	6.52777	68.1242
-71.5285	6.52777	41.1242



-17.5285	-6.47223	41.1242
-17.5285	-6.47223	14.1242
-26.5285	-6.47223	14.1242



-26.5285	6.52777	41.1242
-26.5285	6.52777	14.1242
-17.5285	6.52777	14.1242



-58.0285	-6.47223	-39.8757
-58.0285	-6.47223	-75.8758
-58.0285	6.52777	-75.8758



-26.5285	-6.47223	-39.8758
-26.5285	6.52777	-39.8758
-13.0285	6.52777	-39.8757



-62.5285	6.52777	50.1242
-53.5285	6.52777	50.1242
-53.5285	-6.47223	50.1242



-17.5285	6.52777	77.1242
-17.5285	6.52777	86.1242
-17.5285	-6.47223	86.1242



-71.5285	6.52777	77.1242
-71.5285	-6.47223	77.1242
-71.5285	-6.47223	86.1242



-71.5285	-6.47223	68.1242
-53.5285	-6.47223	68.1242
-53.5285	6.52777	68.1242



-17.5285	-6.47223	95.1242
-17.5285	6.52777	95.1242
-17.5285	6.52777	104.124



-44.5285	-6.47223	86.1242
-44.5285	6.52777	86.1242
-44.5285	6.52777	50.1242



-13.0285	-6.47223	-12.8758
-13.0285	-6.47223	-30.8758
-58.0285	-6.47223	-30.8758



-53.5285	6.52777	95.1242
-53.5285	-6.47223	95.1242
-53.5285	-6.47223	77.1242



-53.5285	-6.47223	5.12421
-53.5285	-6.47223	-12.8758
-53.5285	6.52777	-12.8758



-17.5285	6.52777	-12.8758
-13.0285	6.52777	-12.8758
-13.0285	-6.47223	-12.8758



0.471503	6.52777	41.1242
0.471503	6.52777	50.1242
-26.5285	6.52777	50.1242



-44.5285	-6.47223	-12.8758
-44.5285	-6.47223	5.12421
-44.5285	6.52777	5.12421



-44.5285	-6.47223	86.1242
-17.5285	-6.47223	86.1242
-17.5285	6.52777	86.1242



-44.5285	-6.47223	5.12421
-44.5285	-6.47223	-12.8758
-53.5285	-6.47223	-12.8758



-44.5285	6.52777	95.1242
-44.5285	6.52777	86.1242
-17.5285	6.52777	86.1242



-26.5285	-6.47223	5.12418
-26.5285	-6.47223	-12.8758
-26.5285	6.52777	-12.8758



-17.5285	6.52777	23.1242
-17.5285	6.52777	-12.8758
-17.5285	-6.47223	-12.8758



-17.5285	-6.47223	5.12418
-17.5285	-6.47223	-12.8758
-26.5285	-6.47223	-12.8758



-26.5285	6.52777	5.12418
-26.5285	6.52777	-12.8758
-17.5285	6.52777	-12.8758



-58.0285	6.52777	-12.8758
-53.5285	6.52777	-12.8758
-53.5285	-6.47223	-12.8758



-44.5285	-6.47223	-30.8758
-44.5285	-6.47223	-39.8758
-44.5285	6.52777	-39.8758



-58.0285	6.52777	-39.8757
-44.5285	6.52777	-39.8758
-44.5285	-6.47223	-39.8758



-26.5285	-6.47223	-39.8758
-26.5285	-6.47223	-30.8758
-26.5285	6.52777	-30.8758



-58.0285	-6.47223	-30.8758
-44.5285	-6.47223	-30.8758
-44.5285	6.52777	-30.8758



-26.5285	-6.47223	-30.8758
-26.5285	-6.47223	-39.8758
-44.5285	-6.47223	-39.8758



-44.5285	6.52777	-30.8758
-44.5285	6.52777	-39.8758
-26.5285	6.52777	-39.8758



-53.5285	-6.47223	77.1242
-44.5285	-6.47223	95.1242
-44.5285	-6.47223	77.1242



-44.5285	6.52777	50.1242
-44.5285	6.52777	86.1242
-53.5285	6.52777	77.1242



-44.5285	6.52777	-75.8758
-44.5285	6.52777	-84.8758
-26.5285	6.52777	-84.8758



-26.5285	-6.47223	-75.8758
-26.5285	-6.47223	-84.8758
-44.5285	-6.47223	-84.8758



-26.5285	6.52777	-84.8758
-13.0285	6.52777	-84.8758
-13.0285	-6.47223	-84.8758



-26.5285	-6.47223	-84.8758
-26.5285	-6.47223	-75.8758
-26.5285	6.52777	-75.8758



-44.5285	-6.47223	-120.876
-44.5285	6.52777	-120.876
-26.5285	6.52777	-120.876



-44.5285	-6.47223	-75.8758
-44.5285	-6.47223	-84.8758
-44.5285	6.52777	-84.8758



-58.0285	-6.47223	-84.8758
-58.0285	-6.47223	-102.876
-58.0285	6.52777	-102.876



-44.5285	-6.47223	-84.8758
-58.0285	-6.47223	-84.8758
-58.0285	6.52777	-84.8758



-13.0285	-6.47223	-102.876
-13.0285	-6.47223	-84.8758
-13.0285	6.52777	-84.8758



-13.0285	-6.47223	-84.8758
-13.0285	-6.47223	-102.876
-58.0285	-6.47223	-102.876



-58.0285	6.52777	-84.8758
-58.0285	6.52777	-102.876
-13.0285	6.52777	-102.876



-26.5285	-6.47223	-102.876
-26.5285	-6.47223	-120.876
-26.5285	6.52777	-120.876



-58.0285	-6.47223	-102.876
-53.5285	-6.47223	-102.876
-53.5285	6.52777	-102.876



-44.5285	-6.47223	-129.876
-26.5285	-6.47223	-129.876
-26.5285	6.52777	-129.876



-53.5285	-6.47223	-102.876
-53.5285	-6.47223	-120.876
-53.5285	6.52777	-120.876



-13.0285	6.52777	-102.876
-17.5285	6.52777	-102.876
-17.5285	-6.47223	-102.876



-44.5285	-6.47223	-120.876
-44.5285	-6.47223	-102.876
-44.5285	6.52777	-102.876



0.471503	6.52777	50.1242
0.471503	-6.47223	50.1242
0.471503	6.52777	59.1242



-44.5285	-6.47223	-102.876
-44.5285	-6.47223	-120.876
-53.5285	-6.47223	-120.876



-53.5285	6.52777	-102.876
-53.5285	6.52777	-120.876
-44.5285	6.52777	-120.876



-53.5285	-6.47223	-120.876
-80.5285	-6.47223	-120.876
-80.5285	6.52777	-120.876



-44.5285	-6.47223	-138.876
-44.5285	-6.47223	-129.876
-44.5285	6.52777	-129.876



-62.5285	6.52777	-165.876
-62.5285	6.52777	-156.876
-62.5285	-6.47223	-156.876



-44.5285	-6.47223	-129.876
-44.5285	-6.47223	-138.876
-53.5285	-6.47223	-138.876



-53.5285	6.52777	-129.876
-53.5285	6.52777	-138.876
-44.5285	6.52777	-138.876



-35.5285	-6.47223	-165.876
-35.5285	-6.47223	-138.876
-35.5285	6.52777	-138.876



-35.5285	-6.47223	-138.876
-35.5285	-6.47223	-165.876
-62.5285	-6.47223	-165.876



-62.5285	6.52777	-138.876
-62.5285	6.52777	-165.876
-35.5285	6.52777	-165.876



-71.5285	-6.47223	-156.876
-62.5285	-6.47223	-156.876
-62.5285	6.52777	-156.876



-62.5285	-6.47223	-147.876
-62.5285	6.52777	-147.876
-62.5285	6.52777	-138.876



-62.5285	-6.47223	-147.876
-71.5285	-6.47223	-147.876
-71.5285	6.52777	-147.876



-62.5285	-6.47223	-147.876
-62.5285	-6.47223	-156.876
-71.5285	-6.47223	-156.876



-71.5285	6.52777	-147.876
-71.5285	6.52777	-156.876
-62.5285	6.52777	-156.876



-44.5285	6.52777	-138.876
-35.5285	6.52777	-138.876
-35.5285	-6.47223	-138.876



-53.5285	-6.47223	-138.876
-62.5285	-6.47223	-138.876
-62.5285	6.52777	-138.876



-71.5285	-6.47223	-192.876
-53.5285	-6.47223	-192.876
-53.5285	6.52777	-192.876



-53.5285	-6.47223	-183.876
-71.5285	-6.47223	-183.876
-71.5285	6.52777	-183.876



-53.5285	-6.47223	-183.876
-53.5285	-6.47223	-192.876
-71.5285	-6.47223	-192.876



-71.5285	6.52777	-183.876
-71.5285	6.52777	-192.876
-53.5285	6.52777	-192.876



-71.5285	-6.47223	-129.876
-71.5285	6.52777	-129.876
-71.5285	6.52777	-147.876



9.4715	-6.47223	-138.876
9.4715	-6.47223	-147.876
-17.5285	-6.47223	-147.876



-17.5285	6.52777	-138.876
-17.5285	6.52777	-147.876
9.4715	6.52777	-147.876



0.471503	-6.47223	-192.876
0.471503	-6.47223	-183.876
0.471503	6.52777	-183.876



-26.5285	6.52777	-165.876
0.471503	6.52777	-165.876
0.471503	6.52777	-156.876



-8.5285	-6.47223	-183.876
-8.5285	-6.47223	-192.876
-8.5285	6.52777	-192.876



-8.5285	-6.47223	-192.876
-17.5285	-6.47223	-192.876
-17.5285	6.52777	-192.876



0.471503	-6.47223	-165.876
0.471503	-6.47223	-192.876
-8.5285	-6.47223	-192.876



-17.5285	-6.47223	-174.876
-17.5285	-6.47223	-183.876
-17.5285	6.52777	-183.876



-17.5285	-6.47223	-183.876
-8.5285	-6.47223	-183.876
-8.5285	6.52777	-183.876



-8.5285	-6.47223	-174.876
-17.5285	-6.47223	-174.876
-17.5285	6.52777	-174.876



-8.5285	-6.47223	-174.876
-8.5285	-6.47223	-183.876
-17.5285	-6.47223	-183.876



-17.5285	6.52777	-174.876
-17.5285	6.52777	-183.876
-8.5285	6.52777	-183.876



0.471503	-6.47223	-183.876
9.4715	-6.47223	-183.876
9.4715	6.52777	-183.876



9.4715	-6.47223	-183.876
9.4715	-6.47223	-174.876
9.4715	6.52777	-174.876



9.4715	-6.47223	-174.876
0.471503	-6.47223	-174.876
0.471503	6.52777	-174.876



9.4715	-6.47223	-174.876
9.4715	-6.47223	-183.876
0.471503	-6.47223	-183.876



0.471503	6.52777	-174.876
0.471503	6.52777	-183.876
9.4715	6.52777	-183.876



9.4715	-6.47223	-219.876
9.4715	-6.47223	-192.876
9.4715	6.52777	-192.876



0.471503	6.52777	-192.876
9.4715	6.52777	-192.876
9.4715	-6.47223	-192.876



9.4715	-6.47223	-192.876
9.4715	-6.47223	-219.876
-17.5285	-6.47223	-219.876



-17.5285	6.52777	-192.876
-17.5285	6.52777	-219.876
9.4715	6.52777	-219.876



-80.5285	-6.47223	-201.876
-71.5285	-6.47223	-201.876
-71.5285	6.52777	-201.876



-53.5285	6.52777	-129.876
-71.5285	6.52777	-129.876
-71.5285	-6.47223	-129.876



-71.5285	6.52777	-183.876
-71.5285	-6.47223	-183.876
-71.5285	-6.47223	-156.876



-71.5285	6.52777	-192.876
-71.5285	6.52777	-201.876
-71.5285	-6.47223	-201.876



-8.5285	-6.47223	-219.876
-8.5285	-6.47223	-237.876
-8.5285	6.52777	-237.876



-17.5285	-6.47223	-246.876
-17.5285	6.52777	-246.876
-17.5285	6.52777	-237.876



0.471503	-6.47223	-237.876
0.471503	-6.47223	-219.876
0.471503	6.52777	-219.876



0.471503	-6.47223	-219.876
0.471503	-6.47223	-237.876
-8.5285	-6.47223	-237.876



-8.5285	6.52777	-219.876
-8.5285	6.52777	-237.876
0.471503	6.52777	-237.876



9.4715	6.52777	-219.876
0.471503	6.52777	-219.876
0.471503	-6.47223	-219.876



-17.5285	-6.47223	-219.876
-8.5285	-6.47223	-219.876
-8.5285	6.52777	-219.876



9.4715	-6.47223	-264.876
9.4715	-6.47223	-237.876
9.4715	6.52777	-237.876



0.471503	6.52777	-237.876
9.4715	6.52777	-237.876
9.4715	-6.47223	-237.876



9.4715	-6.47223	-237.876
9.4715	-6.47223	-264.876
-17.5285	-6.47223	-264.876



-17.5285	6.52777	-237.876
-17.5285	6.52777	-264.876
9.4715	6.52777	-264.876



-8.5285	-6.47223	-237.876
-17.5285	-6.47223	-237.876
-17.5285	6.52777	-237.876



-8.5285	6.52777	-300.876
-8.5285	-6.47223	-300.876
-8.5285	-6.47223	-264.876



9.4715	6.52777	-264.876
0.471503	6.52777	-264.876
0.471503	-6.47223	-264.876



-8.5285	6.52777	-264.876
-8.5285	-6.47223	-264.876
-17.5285	-6.47223	-264.876



-17.5285	-6.47223	-255.876
-17.5285	6.52777	-255.876
-17.5285	6.52777	-264.876



-26.5285	-6.47223	-255.876
-26.5285	6.52777	-255.876
-17.5285	6.52777	-255.876



-35.5285	6.52777	-282.876
-35.5285	-6.47223	-282.876
-35.5285	-6.47223	-255.876



-17.5285	-6.47223	-246.876
-44.5285	-6.47223	-246.876
-44.5285	6.52777	-246.876



-17.5285	-6.47223	-246.876
-17.5285	-6.47223	-255.876
-44.5285	-6.47223	-255.876



-44.5285	6.52777	-246.876
-44.5285	6.52777	-255.876
-17.5285	6.52777	-255.876



-44.5285	6.52777	-282.876
-44.5285	-6.47223	-282.876
-35.5285	-6.47223	-282.876



-26.5285	6.52777	-255.876
-26.5285	-6.47223	-255.876
-26.5285	-6.47223	-282.876



-35.5285	-6.47223	-282.876
-26.5285	-6.47223	-282.876
-26.5285	-6.47223	-255.876



-26.5285	6.52777	-282.876
-35.5285	6.52777	-282.876
-35.5285	6.52777	-255.876



-44.5285	6.52777	-291.876
-44.5285	-6.47223	-291.876
-44.5285	-6.47223	-282.876



-17.5285	6.52777	-291.876
-17.5285	-6.47223	-291.876
-44.5285	-6.47223	-291.876



-17.5285	6.52777	-282.876
-17.5285	-6.47223	-282.876
-17.5285	-6.47223	-291.876



-17.5285	-6.47223	-282.876
-17.5285	6.52777	-282.876
-26.5285	6.52777	-282.876



-44.5285	-6.47223	-291.876
-17.5285	-6.47223	-291.876
-17.5285	-6.47223	-282.876



-17.5285	6.52777	-291.876
-44.5285	6.52777	-291.876
-44.5285	6.52777	-282.876



-71.5285	-6.47223	-237.876
-71.5285	-6.47223	-264.876
-71.5285	6.52777	-264.876



-71.5285	-6.47223	-264.876
-62.5285	-6.47223	-264.876
-62.5285	6.52777	-264.876



-44.5285	-6.47223	-237.876
-44.5285	6.52777	-237.876
-44.5285	6.52777	-246.876



-44.5285	-6.47223	-237.876
-71.5285	-6.47223	-237.876
-71.5285	6.52777	-237.876



-44.5285	-6.47223	-237.876
-44.5285	-6.47223	-264.876
-71.5285	-6.47223	-264.876



-71.5285	6.52777	-237.876
-71.5285	6.52777	-264.876
-44.5285	6.52777	-264.876



-44.5285	-6.47223	-264.876
-44.5285	6.52777	-264.876
-44.5285	6.52777	-255.876



-35.5285	6.52777	-255.876
-35.5285	-6.47223	-255.876
-44.5285	-6.47223	-255.876



-53.5285	-6.47223	-264.876
-53.5285	6.52777	-264.876
-44.5285	6.52777	-264.876



-35.5285	-6.47223	-309.876
-35.5285	-6.47223	-336.876
-35.5285	6.52777	-336.876



-35.5285	-6.47223	-336.876
-26.5285	-6.47223	-336.876
-26.5285	6.52777	-336.876



-26.5285	-6.47223	-336.876
-26.5285	-6.47223	-309.876
-26.5285	6.52777	-309.876



-26.5285	-6.47223	-309.876
-26.5285	-6.47223	-336.876
-35.5285	-6.47223	-336.876



-35.5285	6.52777	-309.876
-35.5285	6.52777	-336.876
-26.5285	6.52777	-336.876



-58.0285	-6.47223	-75.8758
-44.5285	-6.47223	-75.8758
-44.5285	6.52777	-75.8758



-44.5285	-6.47223	5.12421
-26.5285	-6.47223	5.12418
-26.5285	6.52777	5.12418



-26.5285	-6.47223	14.1242
-44.5285	-6.47223	14.1242
-44.5285	6.52777	14.1242



-8.5285	6.52777	50.1242
-8.5285	6.52777	59.1242
-8.5285	-6.47223	59.1242



0.471503	-6.47223	185.124
0.471503	-6.47223	149.124
-8.5285	-6.47223	149.124



0.471503	-6.47223	185.124
-62.5285	-6.47223	185.124
-62.5285	-6.47223	194.124



0.471503	6.52777	194.124
-62.5285	6.52777	194.124
-62.5285	6.52777	185.124



-8.5285	6.52777	185.124
-8.5285	6.52777	149.124
0.471503	6.52777	149.124



-53.5285	-6.47223	14.1242
-71.5285	-6.47223	14.1243
-71.5285	6.52777	14.1243



-17.5285	-6.47223	5.12418
-80.5285	-6.47223	5.1242
-80.5285	-6.47223	14.1243



-53.5285	-6.47223	77.1242
-71.5285	-6.47223	77.1242
-71.5285	6.52777	77.1242



-17.5285	6.52777	14.1242
-80.5285	6.52777	14.1243
-80.5285	6.52777	5.1242



-53.5285	-6.47223	77.1242
-53.5285	-6.47223	68.1242
-71.5285	-6.47223	68.1242



-71.5285	6.52777	77.1242
-71.5285	6.52777	68.1242
-53.5285	6.52777	68.1242



-17.5285	-6.47223	95.1242
-17.5285	-6.47223	86.1242
-44.5285	-6.47223	86.1242



-17.5285	-6.47223	-129.876
-17.5285	-6.47223	-120.876
-17.5285	6.52777	-120.876



-17.5285	-6.47223	-120.876
-17.5285	-6.47223	-102.876
-17.5285	6.52777	-102.876



-17.5285	-6.47223	-102.876
-17.5285	-6.47223	-120.876
-26.5285	-6.47223	-120.876



-26.5285	6.52777	-102.876
-26.5285	6.52777	-120.876
-17.5285	6.52777	-120.876



-17.5285	-6.47223	-120.876
-17.5285	-6.47223	-129.876
-80.5285	-6.47223	-129.876



-80.5285	6.52777	-120.876
-80.5285	6.52777	-129.876
-17.5285	6.52777	-129.876



-62.5285	-6.47223	-165.876
-53.5285	-6.47223	-165.876
